id;code;name;id_categories;Sub-Category
1725;OFF-EN-10003448;Peel & Seel Recycled Catalog Envelopes, Brown;16;Envelopes
1726;OFF-AP-10000938;Avanti 1.7 Cu. Ft. Refrigerator;13;Appliances
1727;OFF-SU-10004737;Acme Design Stainless Steel Bent Scissors;18;Supplies
1728;FUR-TA-10001691;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;7;Tables
1729;TEC-MA-10003173;Hewlett-Packard 300S Scientific Calculator;19;Machines
1730;OFF-LA-10000305;Avery 495;6;Labels
1731;TEC-PH-10002583;iOttie HLCRIO102 Car Mount;11;Phones
1732;OFF-AR-10003876;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;10;Art
1733;OFF-PA-10003063;EcoTones Memo Sheets;14;Paper
1734;OFF-PA-10003302;Xerox 1906;14;Paper
1735;TEC-MA-10000423;Texas Instruments TI-34 Scientific Calculator;19;Machines
1736;TEC-AC-10004992;Kingston Digital DataTraveler 64GB USB 2.0;15;Accessories
1737;OFF-BI-10004099;GBC VeloBinder Strips;12;Binders
1738;OFF-PA-10001215;Xerox 1963;14;Paper
1739;TEC-AC-10003870;LogitechÿZ-906 Speaker sys - home theater - 5.1-CH;15;Accessories
1740;OFF-AP-10000275;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;13;Appliances
1741;FUR-FU-10003192;Luxo Adjustable Task Clamp Lamp;9;Furnishings
1742;OFF-PA-10000859;Unpadded Memo Slips;14;Paper
1743;OFF-AR-10000614;Barrel Sharpener;10;Art
1744;OFF-FA-10000089;Acco Glide Clips;17;Fasteners
1745;FUR-TA-10001771;Bush Cubix Conference Tables, Fully Assembled;7;Tables
1746;FUR-CH-10002044;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;5;Chairs
1747;FUR-TA-10001086;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;7;Tables
1748;OFF-PA-10000048;Xerox 20;14;Paper
1749;TEC-MA-10002109;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;19;Machines
1750;OFF-PA-10003036;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";14;Paper
1751;TEC-PH-10001870;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;11;Phones
1752;OFF-ST-10002182;Iris 3-Drawer Stacking Bin, Black;8;Storage
1753;TEC-PH-10001468;Panasonic BusinessÿTelephonesÿKX-T7736;11;Phones
1754;OFF-AR-10004010;Hunt Boston Vacuum Mount KS Pencil Sharpener;10;Art
1755;OFF-ST-10003572;Portfile Personal File Boxes;8;Storage
1756;OFF-ST-10003994;"Belkin 19"" Center-Weighted Shelf, Gray";8;Storage
1757;FUR-CH-10001545;Hon Comfortask Task/Swivel Chairs;5;Chairs
1758;FUR-FU-10004245;"Career Cubicle Clock, 8 1/4"", Black";9;Furnishings
1759;OFF-EN-10002592;Peel & Seel Recycled Catalog Envelopes, Brown;16;Envelopes
1760;OFF-AR-10000914;Boston 16765 Mini Stand Up Battery Pencil Sharpener;10;Art
1761;OFF-LA-10003498;Avery 475;6;Labels
1762;TEC-MA-10003329;Vtech AT&T CL2940 Corded Speakerphone, Black;19;Machines
1763;FUR-FU-10000747;Tenex B1-RE Series Chair Mats for Low Pile Carpets;9;Furnishings
1764;TEC-PH-10004100;Griffin GC17055 Auxiliary Audio Cable;11;Phones
1765;OFF-ST-10000636;Rogers Profile Extra Capacity Storage Tub;8;Storage
1766;TEC-PH-10003174;RCA ViSYS 25825 Wireless digital phone;11;Phones
1767;OFF-PA-10001497;Xerox 1914;14;Paper
1768;OFF-PA-10001952;Xerox 1902;14;Paper
1769;OFF-SU-10004661;Acme Titanium Bonded Scissors;18;Supplies
1770;OFF-PA-10001826;Xerox 207;14;Paper
1771;TEC-MA-10001031;Socket Bluetooth Cordless Hand Scanner (CHS);19;Machines
1772;TEC-MA-10003176;Okidata B400 Printer;19;Machines
1773;TEC-AC-10002647;LogitechÿWireless Boombox Speaker - portable - wireless, wired;15;Accessories
1774;TEC-PH-10002114;Xiaomi Mi3;11;Phones
1775;OFF-PA-10001593;Xerox 1947;14;Paper
1776;TEC-AC-10004803;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;15;Accessories
1777;OFF-PA-10001801;Xerox 193;14;Paper
1778;TEC-PH-10000127;iOttie XL Car Mount;11;Phones
1779;OFF-AP-10001564;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;13;Appliances
1780;TEC-AC-10004595;First Data TMFD35 PIN Pad;15;Accessories
1781;FUR-FU-10002874;Ultra Commercial Grade Dual Valve Door Closer;9;Furnishings
1782;FUR-FU-10003489;Contemporary Borderless Frame;9;Furnishings
1783;TEC-MA-10002073;3D Systems Cube Printer, 2nd Generation, White;19;Machines
1784;TEC-PH-10004006;Panasonic KX - TS880B Telephone;11;Phones
1785;OFF-BI-10000279;"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";12;Binders
1786;OFF-PA-10000300;Xerox 1936;14;Paper
1787;OFF-BI-10004308;Avery Legal 4-Ring Binder;12;Binders
1788;TEC-PH-10004080;Avaya 5410 Digital phone;11;Phones
1789;OFF-PA-10001260;TOPS Money Receipt Book, Consecutively Numbered in Red,;14;Paper
1790;OFF-ST-10004946;Desktop 3-Pocket Hot File;8;Storage
1791;OFF-PA-10002109;Wirebound Voice Message Log Book;14;Paper
1792;TEC-MA-10004255;Konica Minolta magicolor 1690MF Multifunction Printer;19;Machines
1793;FUR-FU-10003095;"Linden 12"" Wall Clock With Oak Frame";9;Furnishings
1794;FUR-FU-10000820;Tensor Brushed Steel Torchiere Floor Lamp;9;Furnishings
1795;TEC-MA-10002930;Ricoh - Ink Collector Unit for GX3000 Series Printers;19;Machines
1796;OFF-PA-10003205;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;14;Paper
1797;OFF-LA-10002368;Avery 479;6;Labels
1798;TEC-MA-10003230;Okidata C610n Printer;19;Machines
1799;OFF-PA-10000295;Xerox 229;14;Paper
1800;OFF-SU-10004884;Acme Galleria Hot Forged Steel Scissors with Colored Handles;18;Supplies
1801;FUR-FU-10002240;Nu-Dell EZ-Mount Plastic Wall Frames;9;Furnishings
1802;FUR-FU-10001057;Tensor Track Tree Floor Lamp;9;Furnishings
1803;FUR-CH-10002073;Hon Olson Stacker Chairs;5;Chairs
1804;OFF-AP-10003278;Belkin 7-Outlet SurgeMaster Home Series;13;Appliances
1805;TEC-PH-10002070;Griffin GC36547 PowerJolt SE Lightning Charger;11;Phones
1806;FUR-FU-10000277;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;9;Furnishings
1807;TEC-AC-10004420;Cherry 142-key Programmable Keyboard;15;Accessories
1808;TEC-PH-10004094;Motorola L703CM;11;Phones
1809;TEC-MA-10002790;NeatDesk Desktop Scanner & Digital Filing System;19;Machines
1810;OFF-AP-10001634;Hoover Commercial Lightweight Upright Vacuum;13;Appliances
1811;OFF-PA-10001837;Xerox 1976;14;Paper
1812;OFF-AR-10003896;Stride Job 150 Highlighters, Chisel Tip, Assorted Colors;10;Art
1813;OFF-BI-10002897;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";12;Binders
1814;OFF-PA-10001243;Xerox 1983;14;Paper
1815;FUR-FU-10003806;"Tenex Chairmat w/ Average Lip, 45"" x 53""";9;Furnishings
1816;TEC-MA-10000904;Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner;19;Machines
1817;OFF-LA-10002473;Avery 484;6;Labels
1818;FUR-FU-10003374;Electrix Fluorescent Magnifier Lamps & Weighted Base;9;Furnishings
1819;TEC-MA-10001856;Okidata C610n Printer;19;Machines
1820;OFF-ST-10003641;Space Solutions Industrial Galvanized Steel Shelving.;8;Storage
1821;OFF-AR-10004707;Staples in misc. colors;10;Art
1822;TEC-MA-10004086;Plantronics Single Ear Headset;19;Machines
1823;TEC-MA-10001695;Zebra GK420t Direct Thermal/Thermal Transfer Printer;19;Machines
1824;FUR-FU-10002506;"Tensor ""Hersey Kiss"" Styled Floor Lamp";9;Furnishings
1825;TEC-AC-10004518;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;15;Accessories
1826;OFF-AP-10000027;Hoover Commercial SteamVac;13;Appliances
1827;OFF-PA-10002558;Xerox 1938;14;Paper
1828;TEC-AC-10000926;NETGEAR RangeMax WNR1000 Wireless Router;15;Accessories
1829;OFF-PA-10001846;Xerox 1899;14;Paper
1830;TEC-MA-10003673;Hewlett-Packard Desktjet 6988DT Refurbished Printer;19;Machines
1831;FUR-BO-10001567;Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled;4;Bookcases
1832;FUR-FU-10001379;"Executive Impressions 16-1/2"" Circular Wall Clock";9;Furnishings
1833;TEC-MA-10000984;Okidata MB760 Printer;19;Machines
1834;OFF-AR-10000937;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;10;Art
1835;FUR-FU-10002030;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";9;Furnishings
1836;OFF-FA-10000254;Sterling Rubber Bands by Alliance;17;Fasteners
1837;OFF-AP-10004136;Kensington 6 Outlet SmartSocket Surge Protector;13;Appliances
1838;TEC-AC-10002370;Maxell CD-R Discs;15;Accessories
1839;OFF-AR-10003986;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;10;Art
1840;OFF-SU-10004290;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";18;Supplies
1841;TEC-MA-10004552;Star Micronics TSP100 TSP143LAN Receipt Printer;19;Machines
1842;OFF-PA-10000312;Xerox 1955;14;Paper
1843;OFF-PA-10001001;Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate;14;Paper
1844;OFF-PA-10001583;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";14;Paper
1845;TEC-MA-10002694;Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner;19;Machines
1846;TEC-MA-10004626;Lexmark 20R1285 X6650 Wireless All-in-One Printer;19;Machines
1847;TEC-PH-10004241;Nokia Lumia 1020;11;Phones
1848;OFF-SU-10003936;Acme Serrated Blade Letter Opener;18;Supplies
1849;TEC-MA-10003337;Okidata B401 Printer;19;Machines
1850;OFF-PA-10000210;Xerox Blank Computer Paper;14;Paper
1851;OFF-AR-10003477;4009 Highlighters;10;Art
1852;FUR-CH-10002317;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;5;Chairs
1853;OFF-LA-10004677;Self-Adhesive Address Labels for Typewriters with Dispenser Box;6;Labels
1854;FUR-CH-10002780;Office Star - Task Chair with Contemporary Loop Arms;5;Chairs
1855;OFF-EN-10001535;Grip Seal Envelopes;16;Envelopes
1856;TEC-MA-10003493;Penpower WorldCard Pro Card Scanner;19;Machines
1857;TEC-AC-10002380;Sony 8GB Class 10 Micro SDHC R40 Memory Card;15;Accessories
1858;TEC-PH-10002817;RCA ViSYS 25425RE1 Corded phone;11;Phones
1859;TEC-MA-10003589;Cisco 8961 IP Phone Charcoal;19;Machines
1860;OFF-AP-10003099;Eureka Hand Vacuum, Bagless;13;Appliances
1861;TEC-PH-10002645;LG G2;11;Phones
1862;OFF-ST-10001627;Eldon Jumbo ProFile Portable File Boxes Graphite/Black;8;Storage
